City,Density,Population,Latitude,Longitude
Kaysville,386647838.976774,31776,41.029000,-111.945600
Farmington,386628562.678198,24066,40.984600,-111.906400
Des Moines,386626659.544942,31238,47.391400,-122.315400
West Point,386574207.568757,10603,41.122100,-112.099500
Port Orchard,386574010.340984,13997,47.516000,-122.661500
Centerville,386559672.883951,17657,40.928400,-111.884800
Syracuse,386556072.646858,29507,41.086300,-112.069500
Union Gap,386522916.685942,6161,46.556700,-120.496900
Prosser,386521455.513140,6264,46.206600,-119.766200
Auburn,386516158.557666,80776,47.304100,-122.211000
Enumclaw,386490708.350824,11784,47.201700,-121.989700
Bountiful,386488421.311873,44107,40.872200,-111.864700
Orange Walk,386481177.343416,20835,18.090400,-88.560000
Tunja,386467929.226541,161412,5.550400,-73.370000
West Bountiful,386467362.397492,5650,40.898300,-111.908000
Midway,386457792.529685,5093,40.518300,-111.475300
Weipa,386434298.394167,2830,-12.666600,141.866600
Woods Cross,386406628.895438,11362,40.873100,-111.917000
Federal Way,386396118.213668,96690,47.309000,-122.335900
Pacific,386364733.749541,7184,47.261000,-122.250700
Umatilla,386362715.852939,7132,45.912800,-119.314400
North Salt Lake,386349983.925382,20507,40.843900,-111.918800
Hooper,386345043.224684,8668,41.159800,-112.287000
Manaus,386292514.285619,1753000,-3.100000,-60.000000
Sumner,386275713.749913,10093,47.218900,-122.233800
Milton,386273587.380371,8230,47.252200,-122.315400
Cradock,386271071.446347,32898,-32.199500,25.610000
Edgewood,386253694.056231,11213,47.230900,-122.283200
Bonney Lake,386241748.836152,20675,47.178800,-122.169900
Millcreek,386208339.652560,60192,40.689200,-111.829100
Fife,386185510.165939,10154,47.232800,-122.351700
Gig Harbor,386183531.864275,9507,47.335300,-122.596800
Holladay,386164583.217436,30709,40.659900,-111.822600
South Salt Lake,386127364.991425,24956,40.705600,-111.898600
Puyallup,386115156.587881,41001,47.179400,-122.290200
Tacoma,386103361.918677,213418,47.243100,-122.453100
Roma,386100955.762842,11425,26.416000,-99.005600
Roma-Los Saenz,386100955.762840,11425,26.416000,-99.005600
Cottonwood Heights,386092120.600861,33996,40.613700,-111.814400
Diamantina,386085432.651683,37343,-18.240000,-43.610000
Murray,386041967.057896,49295,40.649800,-111.887500
Puerto Cabezas,386040910.571215,43001,14.033300,-83.383400
Fircrest,386004572.194878,6794,47.230800,-122.515700
Orting,385988879.981103,7983,47.096600,-122.211100
Midvale,385968484.774235,33208,40.614800,-111.892800
Brasília,385968225.245704,3716996,-15.783300,-47.916100
Chiquinquirá,385955983.282369,53975,5.620400,-73.819900
Taylorsville,385955850.461614,59992,40.656900,-111.949300
Turbo,385949932.270981,50508,8.100400,-76.740000
Yarumal,385941025.375630,35315,7.030600,-75.590500
University Place,385931056.954848,33401,47.214800,-122.546000
West Valley City,385915015.346681,136170,40.688900,-112.011500
Barcelos,385894190.237128,12584,-0.975000,-62.923900
Alpine,385878329.746954,10371,40.462700,-111.772600
Roatán,385853479.328563,7514,16.330000,-86.519000
San Andrés,385842924.051555,58257,12.562100,-81.690300
Trujillo,385838160.015379,9646,15.910400,-85.960000
Champotón,385819691.878617,26636,19.350400,-90.720000
Cedar Hills,385818103.455422,10334,40.413500,-111.753000
Lakewood,385815506.583000,60296,47.162800,-122.529900
Draper,385797959.403538,47710,40.495600,-111.860700
Highland,385775624.256540,18957,40.427500,-111.795600
West Jordan,385771423.108704,113905,40.602400,-112.000800
Bernalillo,385768436.625042,9638,35.312700,-106.553700
Steilacoom,385765192.610863,6337,47.170000,-122.593500
Pleasant Grove,385758656.920429,38845,40.371400,-111.741100
Lindon,385738534.486037,10968,40.341400,-111.718800
Belize City,385732543.785668,63028,17.498700,-88.188400
Novo Airão,385729041.858771,9049,-2.620800,-60.943800
South Jordan,385723350.234024,70954,40.557100,-111.978200
São Mateus,385711313.148279,77117,-18.729600,-39.860000
Orem,385689421.880137,97839,40.298300,-111.699300
American Fork,385688313.157236,29527,40.379700,-111.794300
Riverton,385673188.325087,43344,40.517600,-111.963500
Bluffdale,385632787.486707,13484,40.474300,-111.938300
Lehi,385625158.994148,62712,40.413700,-111.872800
Meekatharra,385617450.536040,654,-26.600000,118.483300
Vineyard,385614146.387187,6210,40.305800,-111.754500
Springville,385564893.158704,33294,40.163800,-111.620600
Mapleton,385556072.691183,9773,40.118700,-111.574000
DuPont,385545427.986368,9487,47.107900,-122.649600
Herriman,385534502.364464,39224,40.489800,-112.016900
Allende,385513701.049698,19636,28.330000,-100.850000
Corrales,385510289.369877,8549,35.236600,-106.619100
Rio Rancho,385448595.102189,96159,35.287200,-106.698100
Governador Valadares,385435859.039407,250878,-18.870000,-41.970000
Spanish Fork,385432086.405977,39443,40.110200,-111.640500
Saratoga Springs,385426409.971109,29608,40.344700,-111.915400
Guanhães,385409376.156416,23727,-18.780000,-42.950000
Los Ranchos de Albuquerque,385324652.428590,6087,35.162600,-106.648100
Payette,385298493.484751,7434,44.078900,-116.925600
Garden City,385289273.801767,11890,43.652600,-116.274300
Eagle,385282302.202681,26089,43.722800,-116.385700
Salem,385275041.797194,8210,40.054000,-111.672100
Lacey,385228440.896408,49748,47.045000,-122.793100
Eagle Mountain,385211803.082950,32204,40.313700,-112.011400
Fruitland,385176000.256378,5234,44.019600,-116.922200
Payson,385128398.426473,19892,40.035300,-111.740400
Paracatu,385070422.220532,70753,-17.199600,-46.870000
Manacapuru,385036990.079964,59102,-3.289600,-60.620000
Meridian,385031676.467708,99926,43.611300,-116.397200
Tumwater,384949502.080132,22973,46.989000,-122.917200
Middleton,384940951.897306,7439,43.711600,-116.615200
San Fernando,384932082.752293,29171,24.850400,-98.160000
Goianésia,384869939.395368,47883,-15.309600,-49.130000
Cristalina,384865794.155230,36531,-16.770000,-47.610000
Graaff Reinet,384839028.214993,62896,-32.300000,24.540000
Curvelo,384774962.628878,63954,-18.759600,-44.430000
Caldwell,384740678.681947,54660,43.645800,-116.659100
El Porvenir,384556979.883333,10,9.541700,-78.972000
Bello,384522418.065343,519670,6.330000,-75.570000
Jacareacanga,384443794.568118,31661,-6.266600,-57.650000
Dangriga,384437226.816179,10750,16.970000,-88.220000
Medellín,384396645.378148,3297000,6.275000,-75.575000
Linhares,384290828.376188,105075,-19.390000,-40.050000
Belen,384201293.889874,7089,34.680400,-106.787600
Bhisho,384197882.222404,160997,-32.870000,27.390000
Ipatinga,384197769.846380,407894,-19.479600,-42.520000
Belmopan,384163648.224303,15220,17.252000,-88.767100
Ceres,384144566.135006,18759,-15.303300,-49.605200
Nueva Rosita,384069593.181562,36642,27.950000,-101.220000
Chehalis,384060537.574833,7533,46.663700,-122.964700
La Ceiba,384049726.475261,145926,15.763100,-86.797000
East London,384003507.860430,338627,-32.970000,27.870000
Hoquiam,383876367.491463,8500,46.986300,-123.902300
Sabinas Hidalgo,383863538.757073,32047,26.510000,-100.180000
La Palma,383755059.585028,1845,8.398200,-78.140200
Sete Lagoas,383725011.367681,201334,-19.449600,-44.250000
Anápolis,383710412.143160,319587,-16.319600,-48.960000
Puerto López,383633443.074301,16678,4.090000,-72.960000
Sonsón,383620054.100358,18817,5.716600,-75.316600
Caratinga,383599375.879959,60066,-19.790000,-42.140000
Honda,383464898.107500,35469,5.190300,-74.750000
El Cayo,383425219.092392,16977,17.156000,-89.061000
Bogota,383290045.691323,7772000,4.596400,-74.083300
Kimbe,383216449.147732,18847,-5.550000,150.143000
Pires do Rio,383176628.054540,24822,-17.299500,-48.280000
Belo Horizonte,383083871.051919,5575000,-19.915000,-43.915000
Nova Lima,382975589.111550,88399,-19.980000,-43.850000
Villavicencio,382836784.461673,374763,4.153300,-73.635000
Inhumas,382816073.318295,44058,-16.360000,-49.500000
Itaberaí,382806673.968439,22129,-16.020000,-49.810000
Kelso,382762517.852505,12130,46.124800,-122.890800
Beaufort West,382758623.555719,44737,-32.349600,22.570000
Goiânia,382604392.892953,2022000,-16.720000,-49.300000
Juticalpa,382437174.685935,37442,14.670400,-86.230000
Itaúna,382425188.616955,77400,-20.060000,-44.570000
Trindade,382387420.299818,97521,-16.650000,-49.500000
Colón,382322568.990316,204000,9.365000,-79.875000
Ciudad del Carmen,382321089.613432,156195,18.653700,-91.824500
Hoskins,382301883.542409,871,-5.474600,150.410000
Battle Ground,382276716.635303,20576,45.776400,-122.541300
Ponte Nova,382276531.815143,48187,-20.409600,-42.900000
Vanhynsdorp,382265621.402078,3331,-31.616600,18.733300
Vitória,382241332.984965,1704000,-20.324000,-40.366000
Montemorelos,382222811.087082,42640,25.190000,-99.840000
Catalão,382218686.713734,63544,-18.180000,-47.950000
Linares,382162288.214605,57731,24.860400,-99.570000
Panama City,382151970.896781,1281000,8.968000,-79.533000
Vila Velha,382124400.907296,1209091,-20.367600,-40.318000
Monterrey,382095588.441477,3712000,25.670000,-100.330000
Balboa,382039802.687114,62882,8.950000,-79.566700
Divinópolis,382034611.148346,193832,-20.149500,-44.900000
Washougal,382012903.903675,15711,45.581200,-122.343300
Camas,381960316.215624,23331,45.600300,-122.430600
Vancouver,381856512.637506,175673,45.635200,-122.597000
Troutdale,381841886.680509,16554,45.537200,-122.395500
Scappoose,381840197.551288,7262,45.756400,-122.877100
São Gabriel da Cachoeira,381828008.319032,15231,-0.133200,-67.083300
Fairview,381816438.762442,9302,45.547100,-122.439100
Monclova,381809770.364042,236244,26.900000,-101.420000
Jaqué,381746009.585776,1357,7.519000,-78.166000
Juradó,381725888.633230,2351,7.121700,-77.756400
Manizales,381720791.212178,375848,5.060000,-75.520000
Warrenton,381708979.519823,5602,46.168500,-123.930200
Gresham,381700798.979366,111053,45.502300,-122.441400
Conselheiro Lafaiete,381567296.552875,111596,-20.670000,-43.790000
San Martín,381566886.384266,16273,3.690400,-73.690000
Damascus,381512319.276535,11155,45.429900,-122.446100
Yoro,381482147.704836,15774,15.060000,-87.290000
Aldama,381458286.452297,12292,22.920400,-98.070000
Happy Valley,381454371.079835,21196,45.438300,-122.514200
Alta Floresta,381450084.951811,40466,-9.900000,-55.910000
Flores,381436378.269836,38035,16.933700,-89.883300
Grahamstown,381387010.109322,91548,-33.299600,26.520000
Milwaukie,381344711.920680,20801,45.444500,-122.621900
Punta Gorda,381299307.912338,7748,16.100300,-88.810000
Morrinhos,381282672.349025,34143,-17.730000,-49.110000
Girardot,381263273.532684,130289,4.310000,-74.810000
San Pedro Sula,381234167.535474,680091,15.500000,-88.030000
Gladstone,381230629.411528,12207,45.386400,-122.593300
Beaverton,381202467.423361,97514,45.477900,-122.816800
Hillsboro,381188981.692301,106894,45.527100,-122.935800
Lake Oswego,381173172.612449,39196,45.412900,-122.700200
Araxá,381137415.489701,82595,-19.579600,-46.950000
Cachoeiro de Itapemirim,381131809.159598,187019,-20.850000,-41.130000
Araguari,381128827.873589,96565,-18.640000,-48.200000
West Linn,381126668.116327,26703,45.366900,-122.639900
Oregon City,381116799.678524,36360,45.341800,-122.593800
Tigard,381102294.068527,53148,45.423700,-122.784400
Formiga,381050196.715656,56404,-20.460000,-45.430000
Cornelius,381032916.262446,12493,45.518900,-123.051600
Tualatin,380995251.401013,27478,45.377200,-122.774600
Forest Grove,380978915.722497,24141,45.524500,-123.110200
Ciudad Victoria,380899480.190302,274900,23.720000,-99.130000
Sherwood,380870621.518815,19467,45.359800,-122.843000
Quibdó,380833587.928078,92780,5.690400,-76.660000
Wilsonville,380830329.295821,24058,45.310700,-122.770600
Pereira,380813364.226071,568750,4.810400,-75.680000
Colíder,380807535.374270,27139,-10.817300,-55.450600
Ibagué,380787917.392696,421685,4.438900,-75.232200
Puerto Barrios,380746309.590023,56605,15.717500,-88.592700
Frontera,380739707.662571,22621,18.580400,-92.650000
Livingston,380729395.949080,14350,15.830700,-88.756200
Geraldton,380729132.049539,27258,-28.766600,114.600000
Ciudad Madero,380724047.072093,192736,22.318900,-97.836100
Ubá,380722824.579619,97828,-21.119600,-42.950000
Balancán,380700485.998838,11895,17.800000,-91.530000
Muriaé,380678100.860160,91173,-21.130000,-42.390000
La Libertad,380630496.822256,8646,16.780400,-90.120000
Tampico,380623908.789987,859419,22.300000,-97.870000
Uberlândia,380584608.317989,563536,-18.900000,-48.280000
Bluefields,380579854.690717,44373,12.000000,-83.764900
Mitú,380496313.755928,5917,1.198300,-70.173600
São João del Rei,380415832.252182,78592,-21.130000,-44.250000
San Luis,380406758.716868,132470,16.200000,-89.440000
Barbacena,380383403.221092,122211,-21.220000,-43.770000
Campo Belo,380326768.009918,47491,-20.889600,-45.280000
San José del Guaviare,380285269.029568,22136,2.570000,-72.640000
Cartago,380199990.115160,134827,4.750000,-75.910000
Armenia,380142029.022951,315328,4.534300,-75.681100
Port Alfred,380112610.501148,17959,-33.599500,26.880000
Saltillo,380093567.060327,754000,25.420000,-101.005000
Tenosique,380064383.077715,32415,17.480400,-91.430000
Itumbiara,380024201.484992,79582,-18.399600,-49.210000
Miracema,379990204.201361,26684,-21.410000,-42.200000
Horizon City,379949212.320991,19562,31.679900,-106.190300
Iporá,379913576.808108,28254,-16.450000,-51.130000
Ojinaga,379793100.132929,22128,29.540400,-104.410000
Rabaul,379780507.458812,8074,-4.205500,152.143400
Lavras,379767766.829579,81472,-21.249600,-45.010000
Leopoldina,379762602.320070,46742,-21.530000,-42.640000
Coari,379747597.852772,53305,-4.080000,-63.130000
Keizer,379744022.427175,39315,45.002800,-123.024100
Socorro,379724636.263301,34048,31.638500,-106.260100
Anthony,379715606.969312,9339,32.013100,-106.598500
Anthony,379678902.044126,5665,31.987600,-106.593300
San Elizario,379605478.773118,9173,31.579300,-106.263200
Pánuco,379532693.255275,35316,22.060400,-98.190000
Uberaba,379529065.669998,260843,-19.780000,-47.950000
Yuscarán,379510340.964007,2371,13.944000,-86.851000
Passos,379492794.137043,98752,-20.710000,-46.610000
Nuquí,379486357.945409,2741,5.685200,-77.274500
Manicoré,379482336.884443,21549,-5.812200,-61.297500
Ocotal,379423927.338462,33928,13.630000,-86.473000
Santa Bárbara,379396729.263785,15119,14.919000,-88.236000
Sunland Park,379360736.231797,17061,31.819500,-106.594800
Ciudad Mante,379352130.786059,79981,22.733400,-98.950000
Ciudad Juárez,379341239.125086,1343000,31.690400,-106.490000
Comayagua,379325669.604016,71142,14.460400,-87.650000
Penonome,379317287.127741,28766,8.510000,-80.360000
Paraíso,379289559.096161,23830,18.400000,-93.230000
Tegucigalpa,379230583.360248,946000,14.102000,-87.217500
Juiz de Fora,379205844.886179,470193,-21.770000,-43.375000
Sinop,379194484.549899,8961,-11.850000,-55.460000
Independence,379162397.042995,10053,44.855100,-123.194800
Natal,379089568.136600,980588,-6.983800,-60.269900
Jinotega,378961568.308461,51073,13.091000,-86.000000
Franca,378922352.519251,305041,-20.530000,-47.390000
Campos,378911756.198675,387417,-21.750000,-41.320000
La Paz,378903878.269915,17555,14.320000,-87.684000
Villahermosa,378826377.605293,428564,18.000000,-92.900000
Somoto,378825180.038108,20316,13.476000,-86.583000
Port Moresby,378817612.495507,283733,-9.464700,147.192500
Barra do Garças,378768438.433928,52398,-15.879600,-52.260000
Tefé,378687846.289759,51437,-3.360000,-64.700000
Matagalpa,378682254.073412,109089,12.917100,-85.916700
Tuxpam,378654872.498974,109049,20.960400,-97.410000
Ituiutaba,378652670.435412,85345,-18.970000,-49.460000
Enoch,378595020.715784,6756,37.766400,-113.043100
Mount Magnet,378493093.236455,424,-28.066200,117.816700
Guaxupé,378275297.216039,47889,-21.290000,-46.710000
Estelí,378267311.615414,107839,13.090000,-86.360000
Tamuín,378261762.544812,14748,21.980400,-98.750000
Fonte Boa,378256887.040694,16060,-2.513800,-66.091600
Tula,378240496.738768,9054,23.000400,-99.720000
Uitenhage,378228797.303666,228912,-33.759600,25.390000
San Juan de Nicaragua,378084670.757228,1000,10.920400,-83.700000
Rio Verde,378077152.779058,48318,-17.819600,-50.930000
Boaco,378045391.851836,29046,12.470000,-85.660000
La Esperanza,378021613.985922,5318,14.333000,-88.166700
Nautla,378007791.437890,2890,20.216600,-96.783400
Batatais,377991265.203081,51976,-20.890000,-47.590000
Santa Rosa de Copán,377990920.099221,35529,14.770000,-88.780000
Tuluá,377962092.572657,165501,4.090400,-76.210000
Nova Friburgo,377933898.638434,171991,-22.260000,-42.540000
Chitré,377901346.131975,44082,7.970000,-80.420000
Gracias,377879577.188870,7909,14.583300,-88.583300
Las Tablas,377708283.974950,11358,7.760400,-80.280000
Ciudad Valles,377703318.216014,114964,21.980000,-99.020000
Juigalpa,377678593.520096,54731,12.110000,-85.380000
Poza Rica de Hidalgo,377638221.521771,254481,20.550400,-97.470000
Frutal,377609057.017266,40931,-20.030000,-48.940000
Matehuala,377452637.085801,67717,23.660400,-100.650000
Poços de Caldas,377437808.240083,146588,-21.780000,-46.570000
Petrópolis,377408244.169835,286071,-22.509500,-43.200000
Springfield,377383132.611855,62353,44.053800,-122.981100
Macaé,377371259.338672,143029,-22.380000,-41.790000
Port Elizabeth,377336366.334840,1021000,-33.970000,25.600000
Popondetta,377306540.543060,28198,-8.769200,148.248400
Parras,377290969.750615,32253,25.420400,-102.179900
Nacaome,377221705.567511,47000,13.530000,-87.490000
